CREDIT_LIMIT,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,default_payment_next_month,AVG_BILL_AMT,AVG_PAY_AMT
20000,2,2,2,28,1,2,0,0,0,0,0,15382.3333333333,543.666666666667
100000,1,2,1,52,1,2,2,2,2,2,0,17180.8333333333,933.333333333333
150000,2,1,1,41,-1,-1,-1,-1,-1,-1,0,11118.3333333333,11905.8333333333
80000,1,2,2,26,0,0,0,0,0,0,0,54536.6666666667,1983.33333333333
60000,2,2,2,23,1,2,-1,0,0,0,0,25209.6666666667,8043.33333333333
100000,2,1,2,29,2,2,2,2,2,2,1,60036.1666666667,2783.33333333333
110000,2,1,1,37,-1,-1,0,0,0,0,1,36005.3333333333,11178.5
210000,2,1,2,39,1,-2,-2,-2,-2,-2,0,0,0
500000,1,1,2,28,-2,-2,-2,-1,2,-1,0,4330.83333333333,2144.5
280000,1,1,1,31,0,0,0,0,0,0,0,168293.5,6483.33333333333
300000,1,3,1,53,-2,-2,-2,-2,-2,-2,0,461.333333333333,479.333333333333
150000,2,2,1,42,0,0,0,0,2,0,0,8031.5,940.833333333333
180000,1,2,2,30,0,0,0,0,2,-1,0,31383.5,22112.1666666667
180000,2,2,1,32,1,-2,-2,-2,-2,-2,1,0,133.333333333333
300000,1,2,1,31,-1,-1,-1,-1,-1,-1,0,13618,13855.1666666667
80000,2,2,2,28,0,0,0,0,0,0,0,78962.1666666667,2937.33333333333
80000,2,1,2,25,0,0,0,0,0,0,0,68158.3333333333,2286.33333333333
50000,2,1,2,28,0,0,0,0,0,0,0,23515.8333333333,1239.83333333333
140000,2,2,2,28,0,0,0,0,0,0,0,121901,4773.5
140000,2,1,2,25,3,2,0,0,0,0,1,39632.3333333333,20333.3333333333
50000,2,1,2,23,-1,-1,-1,-1,-1,-1,0,8879.16666666667,6434.5
70000,2,4,1,24,0,0,0,-2,-2,-2,0,15855.5,166.666666666667
20000,2,2,1,24,2,0,0,0,0,0,1,19056.8333333333,953.666666666667
20000,1,3,2,31,2,2,2,2,2,2,0,16532,1763.83333333333
20000,1,2,2,27,0,0,0,0,0,0,1,14965.5,1029
150000,2,2,2,26,0,0,0,0,0,0,0,72605.8333333333,3969.83333333333
80000,2,3,2,50,0,0,0,0,0,0,0,47631.1666666667,1746.33333333333
10000,1,2,2,22,0,0,0,0,0,0,0,9299,784.333333333333
50000,2,2,2,28,0,0,0,0,0,0,0,28295.1666666667,1453.16666666667
90000,2,2,1,30,2,2,0,0,0,0,0,49770.3333333333,7564.16666666667
130000,1,2,2,32,0,0,0,0,0,0,0,51505.5,11666.6666666667
30000,2,1,2,24,1,2,0,0,2,2,0,20012.8333333333,1253.16666666667
130000,2,2,1,34,0,0,0,0,0,0,0,104804.166666667,4516.66666666667
170000,1,1,2,48,2,2,7,7,7,7,0,2400,0
20000,2,2,2,22,0,0,0,0,0,0,0,17045.5,1477.16666666667
280000,2,2,1,40,-1,-1,-1,-1,-1,2,0,509.166666666667,440
20000,2,1,2,25,2,2,0,0,0,0,1,18493.6666666667,1069.66666666667
420000,1,1,1,32,1,-2,-2,-2,-1,-1,0,14201.5,13016.6666666667
20000,1,1,1,48,2,2,0,0,0,0,1,14716,567.333333333333
70000,2,2,2,24,-2,-2,-2,-1,-1,0,0,37833,6347.66666666667
450000,1,1,1,43,2,2,-2,-2,-2,-2,0,166.666666666667,0
30000,2,1,2,25,0,0,3,2,2,2,0,28172.3333333333,2261.83333333333
100000,2,1,2,27,1,2,0,0,0,0,1,48669.1666666667,1622.83333333333
30000,2,2,3,41,1,2,2,2,2,2,1,9595.66666666667,706.666666666667
220000,2,1,1,36,-1,-1,-1,-2,-1,-1,0,3350.33333333333,5366.66666666667
500000,2,2,1,39,0,-1,-1,-1,-2,-2,0,2296.33333333333,344.333333333333
10000,1,2,1,30,-1,-1,-1,-1,-2,-2,1,195,130
360000,2,1,1,31,-2,-2,-2,-2,-2,-2,0,30298.6666666667,31372.6666666667
240000,2,1,2,28,0,0,0,0,0,0,0,203932.5,7410.33333333333
140000,2,1,1,36,0,0,0,0,0,0,0,115356.166666667,5834.16666666667
210000,2,1,1,34,-1,-1,-1,-1,-2,-2,1,639.833333333333,223
70000,1,1,2,31,0,0,-2,-2,-2,-2,0,7575,0
130000,2,4,2,28,0,0,0,0,0,0,0,37653.5,2750
420000,1,2,1,37,0,0,0,0,0,0,1,402181.833333333,15268.6666666667
60000,2,1,2,25,0,0,0,0,0,0,0,27560,1584.16666666667
50000,2,2,2,26,1,-2,-2,-2,-2,-2,0,0,1505.5
360000,2,1,2,33,0,0,0,0,0,0,0,19518,4950
70000,2,1,1,35,4,4,3,2,0,0,0,58332,1208.5
290000,1,1,2,38,1,-2,-2,-2,-2,-2,0,0,0
290000,1,2,1,53,-1,0,0,0,-1,-1,0,2914.66666666667,1448
460000,1,1,1,41,-1,-1,-1,-1,-1,-1,1,8044.83333333333,7704
420000,2,2,1,50,0,0,0,0,0,0,0,335983.666666667,60130.1666666667
310000,2,2,2,25,0,0,0,0,0,0,0,19166.6666666667,2916
50000,1,2,2,38,0,0,0,0,0,0,0,30645.1666666667,1151
140000,2,1,1,40,2,2,2,2,2,2,1,29652.6666666667,2883.33333333333
70000,1,2,2,43,0,0,0,0,0,0,0,38885.5,1252.66666666667
170000,2,2,2,50,-1,-1,-1,-1,-1,-1,0,3214,1535.33333333333
110000,2,2,1,36,1,2,0,0,2,2,1,12986.3333333333,2500
160000,1,2,2,25,0,0,0,0,0,0,0,76010,6578.33333333333
550000,2,1,2,44,0,-1,-1,0,0,-1,0,30854.1666666667,34211.1666666667
100000,1,2,2,22,0,0,0,0,0,0,0,36978.8333333333,1747
200000,1,1,1,40,-2,-2,-2,-2,-2,-2,0,994.833333333333,994.833333333333
20000,1,2,2,31,-1,-1,-1,2,0,0,0,3234.16666666667,1759.83333333333
90000,2,2,1,28,0,0,0,0,0,0,0,55068.1666666667,5205.33333333333
340000,1,1,2,33,1,-2,-2,-2,-2,-2,1,0,0
30000,1,2,1,36,1,3,2,0,0,0,0,21712.6666666667,752.833333333333
150000,2,2,2,37,0,0,0,0,0,0,0,115569,4916.66666666667
110000,1,1,2,26,0,0,0,0,0,0,0,80491.6666666667,4041.16666666667
390000,2,1,1,39,-2,-2,-2,-2,-2,-2,0,92159.3333333333,26946.3333333333
120000,1,2,1,32,-1,-1,-1,-1,-1,-1,0,1519.66666666667,1583.33333333333
50000,1,2,2,24,0,0,0,0,0,-1,0,36474.5,1337.66666666667
390000,1,2,2,29,-1,-1,0,0,0,0,0,3914.66666666667,1416.66666666667
400000,1,2,2,29,0,0,0,0,0,0,1,43634.3333333333,1800.83333333333
130000,2,3,1,33,0,0,0,0,0,0,0,82725.5,2413.66666666667
190000,1,1,1,44,-1,-1,2,2,-2,-2,0,1140.33333333333,531.666666666667
50000,2,3,1,59,0,0,-2,-2,-2,-2,0,4295.83333333333,0
360000,1,2,2,30,0,0,0,-1,-1,-1,0,72721,1525.33333333333
100000,1,2,1,34,2,2,2,0,0,2,1,62174,2600
200000,2,1,2,23,-2,-2,-2,-2,-2,-2,0,709.5,644.833333333333
150000,1,2,1,50,-1,0,0,2,0,0,0,47112.5,7680.83333333333
270000,1,3,2,38,0,0,0,0,0,0,0,197392.833333333,8257.66666666667
500000,1,3,3,53,0,0,0,0,0,0,0,271577,9218.83333333333
500000,2,1,1,41,-2,-2,-2,-2,-2,-2,0,6226.16666666667,6226.83333333333
190000,2,1,2,27,0,0,0,0,0,0,0,21609.1666666667,6053.5
200000,1,1,2,29,-1,-1,-1,-1,-1,-1,0,12163.8333333333,14429.3333333333
60000,2,3,1,59,0,0,0,0,-1,0,0,47587.3333333333,10285.1666666667
360000,2,1,2,32,1,-2,-2,-2,-2,-2,0,0,0
50000,1,2,3,37,0,0,0,0,0,-1,0,36474.1666666667,3863.16666666667
100000,2,2,1,36,0,0,0,0,0,0,0,15667,3200.66666666667
360000,2,1,3,35,-2,-2,-2,-2,-2,-2,0,2174.16666666667,1581.66666666667
110000,2,2,2,27,1,2,0,0,0,0,1,51399.1666666667,1615
20000,2,2,1,40,0,0,0,0,0,0,1,5812.66666666667,947.833333333333
320000,2,1,1,35,-1,2,-1,-1,-1,-1,0,43676.8333333333,43308
150000,2,1,1,44,1,2,2,-1,-1,2,1,18049.5,5737.83333333333
20000,2,3,1,51,1,2,0,0,0,0,1,16717.5,1150
80000,1,2,2,36,0,0,0,0,0,0,0,57974.8333333333,2941.83333333333
200000,2,3,1,41,2,0,0,0,0,0,0,126391.666666667,4105.83333333333
360000,2,1,2,43,1,-1,-1,-1,-1,-1,0,6579.33333333333,7728.5
80000,2,1,2,27,-1,-1,-1,-1,0,-1,0,2155.5,1697
10000,2,2,2,26,1,2,2,2,2,2,1,7174.66666666667,592.333333333333
100000,1,2,1,30,0,0,0,0,0,-2,0,17692.3333333333,640.166666666667
210000,2,2,1,49,-2,-2,-1,-1,-1,-1,0,14162,11020.3333333333
260000,1,1,1,39,0,0,0,0,0,0,0,259710,9685
500000,1,1,1,33,1,-2,-2,-2,-1,0,0,28266,15095
360000,2,1,2,29,-1,-1,-1,-1,-1,-1,0,1790.33333333333,873.833333333333
650000,2,3,2,39,0,0,-1,-1,-2,-1,0,3416.16666666667,13324.3333333333
230000,1,2,1,36,0,0,0,0,0,0,0,8458.83333333333,1680.33333333333
450000,2,1,2,36,1,-2,-1,-1,-2,-2,0,1729.83333333333,1744.5
50000,1,2,2,23,2,2,0,0,0,0,1,35624.5,699.166666666667
80000,2,2,1,28,0,0,0,0,-1,0,0,68674.5,24390
390000,2,1,1,39,-1,-1,-1,0,0,-1,0,51257.5,25366
50000,1,2,1,34,0,0,-1,0,-1,-1,0,1499,1078.66666666667
60000,2,2,2,35,0,0,0,-1,0,0,0,26847,6608.83333333333
270000,1,2,1,39,-1,0,-1,-1,-1,-2,0,9378.16666666667,5184
320000,1,2,1,32,0,0,0,0,0,0,0,23458.6666666667,15194.8333333333
160000,1,3,1,54,-1,2,-1,0,0,0,1,845,325
240000,1,1,2,30,-1,0,0,0,0,0,0,185904.833333333,6907.16666666667
200000,1,1,2,29,0,0,0,0,0,0,0,33001.5,5382.5
170000,2,1,2,28,-1,-1,-1,-1,-1,-1,0,1901,1682.5
150000,2,1,2,40,0,0,0,2,0,0,0,20656.6666666667,1833.33333333333
330000,1,3,1,46,0,0,0,0,0,0,0,228219.5,8182.66666666667
230000,1,1,1,53,1,-2,-2,-2,-2,-2,1,0,0
10000,1,3,1,37,-1,-1,-1,-1,-1,-1,1,922.666666666667,862
60000,1,2,1,47,0,0,0,0,0,2,1,33433.8333333333,2150
270000,2,2,2,34,-1,-1,-1,-1,-1,-1,1,3313.83333333333,3269.33333333333
140000,1,1,1,49,2,0,0,0,0,0,1,69293.6666666667,2296.83333333333
150000,1,2,2,35,0,0,0,-1,-1,-1,0,40012.5,17744.8333333333
30000,2,2,2,30,0,0,2,0,0,0,0,20871.8333333333,2125
320000,2,1,1,38,1,-2,-2,-2,-2,-2,1,0,0
50000,2,2,2,33,0,0,0,0,0,0,0,16470.1666666667,2066
230000,2,1,2,28,-1,0,0,0,0,0,0,39273,4666
220000,2,1,1,41,0,0,2,0,0,0,0,151988.666666667,8083.33333333333
80000,1,1,1,41,1,2,0,0,0,0,0,68257.6666666667,14156.5
50000,2,2,2,26,1,2,2,0,0,0,0,40143.6666666667,1677
200000,1,1,2,27,0,0,0,0,0,0,0,6129.33333333333,1489.66666666667
290000,2,2,1,36,-2,-2,-2,-2,-2,-2,0,263.833333333333,355.833333333333
210000,2,2,1,30,-2,-2,-2,-2,-2,-2,0,0,0
150000,2,1,1,31,-2,-2,-2,-2,-2,-2,1,730.833333333333,968
130000,2,2,1,38,0,0,0,0,0,0,0,102014,3483.33333333333
130000,2,1,1,38,-1,-1,-1,-2,-2,-2,1,973.166666666667,108.166666666667
500000,2,3,2,44,-2,-2,-2,-2,-2,-2,0,429.166666666667,429.166666666667
60000,2,3,1,63,0,0,0,0,0,0,0,43962.3333333333,1518.16666666667
500000,2,1,1,38,-1,2,-1,-1,-1,0,0,458.5,383.5
360000,2,1,1,32,0,0,0,0,0,0,0,14977,3586.5
150000,2,2,1,40,-2,-2,-2,-2,-2,-2,0,20951,21556.6666666667
180000,2,2,2,39,0,0,-1,-1,-2,-2,0,833.333333333333,354.166666666667
30000,1,1,2,28,1,-2,-1,-1,-1,-2,0,354.333333333333,354.333333333333
250000,1,1,2,29,0,0,0,0,0,0,0,62265.1666666667,3000
460000,1,1,2,32,0,0,0,0,0,0,0,380193.166666667,15833.3333333333
250000,2,2,1,33,2,2,-2,-2,-2,-2,1,416.666666666667,0
120000,2,1,2,30,-1,-1,-1,-1,-1,-1,0,1439,1047.5
80000,2,2,1,46,0,0,0,0,0,0,0,62270.6666666667,2048
230000,1,1,2,30,1,-2,-2,-2,-1,-1,0,189.833333333333,190.333333333333
360000,1,1,2,36,-1,-1,-1,-1,-1,-1,0,4403.33333333333,9615.66666666667
310000,2,2,2,27,1,2,0,0,2,0,0,196405.166666667,6334
180000,2,1,2,28,1,-2,-2,-2,-2,-2,0,0,0
150000,2,2,1,49,1,-1,-1,-1,-1,-1,0,3627.5,3644.16666666667
140000,2,2,1,29,0,0,0,0,0,0,0,76179.1666666667,2486.66666666667
310000,2,2,1,36,0,0,0,0,0,0,0,294143.166666667,10416.6666666667
500000,1,1,1,43,-1,-1,-1,-1,-1,-1,0,1048.66666666667,1189.66666666667
40000,1,2,2,31,0,0,0,0,0,0,0,37520,1630.16666666667
20000,1,2,2,24,0,0,0,0,0,0,0,18350.1666666667,957.333333333333
50000,1,5,2,26,1,-2,-2,-2,-2,-2,0,0,0
50000,1,2,2,29,1,2,0,0,0,0,0,58884.3333333333,2226.33333333333
500000,1,2,1,31,0,0,0,0,0,0,0,274246.166666667,10429.8333333333
180000,2,1,2,32,-1,-1,-1,-1,0,-1,0,2421.83333333333,2168.33333333333
220000,1,3,1,39,2,2,2,2,2,2,1,183934.666666667,6166.66666666667
50000,2,1,1,34,-2,-2,-2,-2,-2,-2,0,8566.66666666667,0
300000,1,3,1,32,-1,-1,-1,0,0,-1,0,1428,1151.83333333333
80000,1,1,2,26,0,0,0,0,0,0,0,61034.8333333333,3029.33333333333
20000,1,2,2,25,-1,-1,-1,-1,0,0,0,822.833333333333,1116.66666666667
150000,1,2,2,31,-1,-1,2,0,-1,-1,0,12648.1666666667,10717.8333333333
400000,2,1,2,29,1,2,0,0,0,0,0,73658.8333333333,2925
240000,2,5,1,41,2,2,2,2,2,2,0,238030.5,7433.33333333333
220000,1,1,2,35,-1,0,0,-2,-2,-2,0,17796.1666666667,1166.66666666667
20000,1,3,2,34,1,4,3,2,2,2,0,14784.1666666667,560.5
180000,2,2,1,40,-1,-1,-1,-1,-1,-2,0,5036.5,5461.66666666667
230000,1,2,2,29,-1,-1,0,0,0,0,0,5488.5,3746.83333333333
20000,1,2,2,24,0,0,2,3,2,2,0,17062.6666666667,1266.83333333333
290000,2,1,1,40,-1,-1,-2,-2,-2,-2,1,2169.5,2063.5
360000,2,3,2,45,-2,-2,-2,-2,-2,-2,0,371,371
90000,2,2,1,55,0,-1,-1,-1,-1,-1,1,3435.5,1299.5
280000,2,1,1,37,1,-2,-2,-1,-1,-1,0,3044.33333333333,3028.83333333333
150000,2,2,2,40,0,0,0,0,0,0,0,72348.6666666667,3450.83333333333
150000,1,3,1,45,-2,-2,-2,-2,-2,-2,0,2160.16666666667,2298
20000,1,2,2,21,2,0,0,2,0,0,1,16715.6666666667,1166.66666666667
30000,2,2,2,24,1,2,2,2,2,2,1,26812.6666666667,1350
230000,2,2,1,34,0,0,0,0,0,0,1,180860,5656.33333333333
30000,2,2,1,35,1,-2,-1,0,-1,0,0,6946.33333333333,4949.5
50000,1,1,2,27,2,2,0,0,0,0,1,31554.6666666667,1810.66666666667
90000,2,2,2,55,0,0,0,0,0,0,0,47626.3333333333,1623.83333333333
20000,2,1,2,24,-1,2,-1,0,0,-1,0,656.666666666667,340.666666666667
100000,1,1,2,28,0,0,0,0,0,0,0,42266,2687.83333333333
260000,1,1,2,37,0,0,0,0,0,0,0,44946.5,19304.3333333333
280000,2,3,1,46,0,0,0,0,0,0,0,93288,5128
130000,1,2,1,54,0,0,0,0,0,0,0,66784.8333333333,2216.66666666667
80000,2,3,1,44,2,0,-1,-1,-1,0,0,10625.5,426.666666666667
120000,2,3,1,37,-2,-2,-2,-2,-2,-1,0,2367,1843.66666666667
150000,2,1,2,28,1,-1,-1,-2,-2,-1,0,214.333333333333,214.333333333333
260000,2,1,1,44,1,-1,-1,-2,-1,2,0,1796.5,11609.5
200000,1,1,1,37,-1,2,-1,-1,-1,-1,1,215.833333333333,146.166666666667
230000,2,1,1,39,0,0,0,0,0,0,0,181297.5,15583.3333333333
470000,1,1,2,33,-1,-1,-1,0,0,-1,0,4322.16666666667,38014.1666666667
100000,2,3,1,44,0,0,0,0,0,0,1,71532.8333333333,9463.66666666667
40000,1,2,1,44,2,2,2,2,2,2,1,26976.8333333333,1600
390000,2,1,2,28,0,0,0,0,0,0,0,253428.333333333,8591.33333333333
60000,1,1,2,26,0,0,0,0,0,0,0,31922.3333333333,1451.66666666667
30000,1,2,1,38,1,2,2,2,0,0,0,13037.3333333333,1833.33333333333
50000,2,2,1,26,0,0,0,0,0,0,0,35958.1666666667,1495.16666666667
130000,2,3,1,35,0,0,0,-1,-1,-1,0,32528.3333333333,1629
50000,2,2,1,37,0,0,0,0,0,0,0,38772.6666666667,2943.33333333333
220000,2,1,1,30,2,2,0,0,0,0,0,106541.166666667,21080.6666666667
20000,1,2,2,39,0,0,0,0,0,0,1,17141,692.666666666667
150000,2,2,1,27,-1,-1,-1,-1,-1,-2,0,6143.83333333333,18540.3333333333
10000,2,2,2,22,-1,-1,2,0,0,2,0,5818.83333333333,2145
230000,2,2,2,33,1,-1,-1,-1,-1,-1,0,6374.66666666667,6419
210000,1,1,1,40,0,0,2,0,0,2,0,137590.666666667,5098
390000,2,1,2,27,0,0,0,0,0,0,1,295478.5,10362
60000,2,2,2,27,1,2,2,2,2,2,0,7522,793.166666666667
420000,1,1,1,47,-2,-2,-2,-2,-2,-2,0,43157.1666666667,36799.3333333333
230000,2,1,1,66,1,-2,-2,-2,-2,-2,1,0,23.6666666666667
180000,1,2,1,52,-2,-2,-1,0,0,-2,0,26835.5,24912.6666666667
200000,2,2,2,32,-1,-1,-1,-2,-1,-1,0,3256.66666666667,988.166666666667
70000,2,2,2,26,2,2,0,0,2,2,1,43586,1531.66666666667
500000,1,1,1,40,-1,-1,-1,-1,-1,-1,1,12124.3333333333,10278.6666666667
160000,2,1,2,31,1,-2,-2,-2,-1,-1,0,1599.83333333333,1783.66666666667
160000,2,3,1,44,-2,-2,-2,-2,-2,-2,0,-18,0
360000,1,1,2,30,-1,-1,-1,-1,-1,0,0,20967,19126.3333333333
300000,2,2,1,50,-2,-2,-2,-2,-2,-2,0,147,0
360000,1,2,1,34,1,-2,-2,-2,-2,-2,0,-36.1666666666667,0
120000,2,1,2,24,0,0,0,0,0,0,0,82110.1666666667,3181.5
50000,2,2,2,25,0,0,0,0,0,0,0,17943,1133.33333333333
210000,1,1,1,37,-1,-1,-1,-1,-1,-1,0,1439.66666666667,1385.5
340000,1,1,1,48,0,0,0,0,0,0,0,254360.833333333,8213.83333333333
170000,2,1,2,28,0,0,0,0,0,0,0,62816,3439.66666666667
500000,1,2,2,31,0,0,-1,0,0,0,0,134188.666666667,54243.8333333333
100000,2,3,2,48,-2,-2,-2,-2,-2,-2,0,979.666666666667,576
410000,1,1,2,27,0,-1,-1,0,-1,-1,0,21860,20871.6666666667
20000,1,3,1,31,0,0,0,0,0,-2,0,12150.8333333333,501.5
260000,2,1,2,33,-2,-2,-1,-1,-1,0,0,715.666666666667,534
100000,2,3,2,25,0,0,0,0,0,0,0,61247,4049.66666666667
360000,2,2,1,43,-2,-2,-2,-2,-2,-2,0,0,0
20000,2,2,1,37,0,0,2,0,0,0,1,19375.3333333333,1010.33333333333
30000,2,3,1,55,1,2,0,0,0,0,1,30118.6666666667,1386.16666666667
420000,2,1,1,39,0,0,0,0,0,0,1,297650.166666667,10547.6666666667
290000,2,2,2,37,2,0,0,0,0,0,1,148986,7812
200000,2,2,1,47,-2,-2,-2,-2,-2,-2,0,13797,17601.3333333333
170000,1,2,1,48,0,0,0,0,0,0,1,99952.3333333333,4597.33333333333
290000,2,2,1,48,-2,-2,-2,-2,-2,-2,0,16682,15880.5
170000,2,2,1,29,0,0,0,0,0,0,0,41405.1666666667,16071
50000,1,2,2,43,0,0,0,0,0,0,0,35039.5,1391.83333333333
150000,2,1,2,28,-1,2,-1,2,0,-1,1,1875.16666666667,1603.16666666667
260000,1,3,1,48,0,0,0,0,-1,0,0,130974,88661.6666666667
60000,2,2,2,29,0,0,0,0,0,0,1,39902.8333333333,1973.33333333333
400000,2,1,2,39,0,0,0,0,0,0,0,351457.166666667,13734.3333333333
120000,2,3,1,39,1,-2,-2,-2,-2,-2,1,0,0
130000,2,2,2,25,0,0,0,0,3,2,1,119679.666666667,5425.5
50000,2,2,1,47,0,0,0,0,0,0,0,26251.1666666667,1333.66666666667
80000,1,3,1,43,1,-2,-2,-2,-2,-1,0,343.333333333333,343.333333333333
200000,1,1,1,44,-1,-1,-1,-1,-2,-2,0,2005.33333333333,1341.5
450000,2,1,1,33,-2,-2,-2,-2,-2,-2,0,0,0
110000,1,3,2,34,2,2,2,2,2,2,1,83624.8333333333,2939.33333333333
20000,2,2,2,24,2,3,2,2,2,2,1,13048.8333333333,659.833333333333
160000,2,2,2,25,-1,-1,-1,-1,0,0,0,1064.66666666667,780.666666666667
150000,1,1,2,28,1,-2,-2,-1,0,0,0,33550.6666666667,12616
180000,1,1,2,23,0,0,0,0,-2,-2,0,61422,1391.5
260000,2,5,1,28,0,0,0,0,0,0,0,206395.833333333,6309.33333333333
220000,1,2,2,30,-2,-2,-2,-2,-2,-2,0,17794.6666666667,17716.8333333333
240000,1,2,1,56,-1,-1,-1,-1,-1,-1,0,390,480
280000,2,2,2,25,1,2,-1,-1,-1,-1,0,2711.66666666667,28610
80000,1,2,1,43,0,0,0,0,0,0,0,41360,2768.83333333333
360000,1,1,1,38,-2,-2,-2,-2,-2,-2,1,0,0
360000,1,1,2,38,-1,-1,-1,-1,-1,-1,0,2436,2488
20000,2,2,1,34,2,2,2,2,2,2,0,17470.1666666667,1676.83333333333
30000,1,2,2,29,0,0,0,2,2,2,1,22291.3333333333,1350
200000,2,1,1,31,-1,-1,-1,-1,-1,-1,0,2863.66666666667,4544.33333333333
90000,2,1,2,27,1,-2,-2,-2,-2,-2,0,0,0
90000,2,2,2,23,0,0,0,0,0,0,0,75232,2764.33333333333
110000,2,2,2,36,2,2,-2,-2,-2,-2,1,18816.6666666667,0
60000,2,2,1,38,1,2,2,2,0,0,0,23506.1666666667,1100
500000,2,2,1,39,-2,-2,-2,-2,-2,-2,0,2585.5,2260.83333333333
90000,2,1,2,33,0,0,2,0,0,0,0,85556.8333333333,3531
200000,2,1,2,26,0,0,0,0,0,0,0,165207.333333333,7418.33333333333
150000,1,1,1,55,0,0,0,0,0,0,0,123438.666666667,4246.66666666667
80000,1,3,1,52,1,2,2,2,0,0,1,68140.1666666667,2052.16666666667
50000,2,2,2,29,2,2,2,2,2,2,1,30062.3333333333,1257.83333333333
60000,1,3,2,30,0,0,0,0,0,0,1,57144.1666666667,2902.5
50000,2,2,2,42,0,0,0,0,0,0,0,37059.5,1416.66666666667
150000,1,2,2,28,0,0,0,0,0,0,0,94393,2866.33333333333
140000,1,1,1,34,2,2,2,2,0,0,1,103421.666666667,3367.16666666667
150000,2,3,2,29,-1,-1,-1,-2,-2,-1,0,929.5,555.5
30000,1,2,1,39,0,0,0,0,2,0,1,22330.6666666667,1210.5
130000,2,2,2,31,0,0,0,0,0,0,0,65269.1666666667,13668.8333333333
210000,2,1,2,30,-1,-1,-1,-1,0,0,0,5633.33333333333,3024.16666666667
400000,2,3,1,47,-2,-2,-2,-2,-2,-2,0,6978.16666666667,6697.33333333333
330000,2,1,1,31,0,0,0,0,0,0,0,182036.833333333,17340.3333333333
10000,1,2,2,23,2,2,7,7,7,7,1,2400,0
200000,2,1,1,37,1,-2,-2,-2,-2,-2,0,0,0
50000,1,1,2,33,0,0,0,0,0,0,0,15971.5,2338
200000,2,2,1,39,-1,-1,-1,-1,-1,-1,0,15694,15321.1666666667
240000,2,2,2,36,-1,-1,-2,-2,-2,-2,0,166.666666666667,0
350000,2,2,1,47,0,0,0,0,0,0,1,84144.6666666667,2933.66666666667
130000,1,2,2,29,1,2,2,2,2,2,1,93215.5,3883.33333333333
100000,2,2,1,43,-1,-1,-1,-1,-1,-1,0,1538.83333333333,1699.66666666667
20000,1,1,2,24,-1,-1,-1,2,0,0,0,2984.83333333333,1279.83333333333
290000,1,1,2,37,2,0,0,0,0,0,1,141149.666666667,7805.83333333333
70000,2,2,1,29,0,0,0,0,0,0,0,3543.66666666667,520.666666666667
520000,2,3,1,54,0,0,0,0,0,0,0,566486.166666667,19833.3333333333
200000,2,2,1,37,0,0,0,0,0,-1,0,2856.66666666667,987.666666666667
20000,2,1,2,22,0,0,2,-1,0,0,1,13221.3333333333,3345.83333333333
150000,2,1,2,25,-1,0,-1,-1,-1,-2,0,4149.66666666667,691.666666666667
20000,2,3,1,56,0,0,0,0,0,0,0,17089.3333333333,2172.66666666667
20000,1,2,1,56,0,0,0,0,0,0,0,18823.8333333333,1058.66666666667
180000,2,1,1,39,0,0,0,0,0,0,1,134309.166666667,4983.5
50000,1,2,1,37,0,0,0,0,0,0,0,29681.8333333333,4134.5
80000,2,2,1,41,0,0,0,2,0,0,1,68454.3333333333,2393.16666666667
230000,1,2,1,42,0,0,0,0,0,0,0,32738.6666666667,3582.66666666667
50000,2,2,2,27,0,0,0,0,0,0,0,37815.5,1144
100000,1,1,2,32,0,0,0,0,0,0,0,87584.5,2984
380000,1,2,2,34,0,0,0,0,0,0,0,180426.833333333,10735
20000,1,3,2,22,0,0,0,-2,-2,-2,1,6099.33333333333,166.666666666667
240000,1,2,2,27,1,-2,-2,-2,-2,-2,0,0,0
180000,2,2,1,39,-1,-1,-1,-1,-1,-1,0,2256.83333333333,1735
50000,2,2,2,22,0,0,0,0,-1,0,0,24825.5,6684.16666666667
30000,2,2,1,24,0,0,0,0,0,0,0,5823.33333333333,726.833333333333
200000,2,2,1,27,0,0,0,0,2,2,0,183864.333333333,7507.16666666667
60000,1,1,2,36,1,2,0,0,2,0,0,63397.8333333333,4616.66666666667
100000,2,1,1,35,0,0,0,0,0,0,0,61354.1666666667,2939
50000,2,2,2,28,0,0,0,0,0,0,0,30220.8333333333,7042.33333333333
290000,2,2,1,39,-1,-1,-1,-1,-1,-1,0,312.833333333333,731.5
160000,2,2,2,42,-1,-1,-1,-1,-1,-1,0,12811.3333333333,10645
50000,2,2,2,23,0,0,0,2,0,0,1,33891.8333333333,1774.16666666667
150000,2,3,1,46,0,0,0,0,0,0,0,64832,2503.33333333333
70000,2,1,2,29,0,0,2,2,0,0,0,51099,2093.16666666667
30000,1,2,2,30,2,0,0,0,2,2,1,20678.3333333333,2463.16666666667
20000,2,2,2,22,0,0,-2,-1,0,0,0,2153.33333333333,1221.33333333333
90000,2,2,1,35,0,0,0,2,2,2,0,40579,2166.66666666667
290000,1,1,1,53,2,0,0,0,0,0,1,270493.333333333,9852.33333333333
140000,2,2,1,29,0,0,0,0,0,0,0,87144,8835
30000,1,2,2,33,0,0,0,0,0,0,0,26662.3333333333,1034.16666666667
50000,1,2,1,55,0,0,0,0,0,0,0,34722,1100.83333333333
150000,2,2,2,35,0,0,0,0,0,0,0,62248,5250
