CREDIT_LIMIT,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,default_payment_next_month,avg_bill_amt,avg_pay_amt
10000,1,2,2,22,1,2,2,2,0,0,1,8124.333333333333,488.6666666666667
500000,2,2,1,36,0,0,0,0,0,0,0,345443,13334.166666666666
20000,2,2,2,21,-1,-1,2,2,-1,-1,0,8769,6085.166666666667
30000,1,2,2,47,1,3,2,0,0,0,1,17011.5,1048
100000,2,2,1,60,-2,-1,-1,-1,-1,-1,0,148.5,172.5
180000,2,1,1,39,-1,-1,-1,0,-1,0,0,706.3333333333334,558.5
240000,1,1,1,36,-2,-2,-2,-2,-2,-2,1,0,0
130000,1,6,1,37,-1,-1,-1,-1,-1,-1,0,2834.1666666666665,2673
20000,2,2,2,23,1,2,0,0,0,0,0,14621.5,731.8333333333334
350000,2,1,1,33,-2,-2,-2,-2,-2,-2,0,6920.166666666667,9964.333333333334
200000,1,1,1,44,-1,-1,-2,-2,-2,-2,0,111.16666666666667,0
10000,2,2,1,43,0,0,0,0,0,0,1,3535.3333333333335,592.6666666666666
200000,2,2,1,30,-2,-1,2,-1,-1,-2,0,3967.8333333333335,4094.8333333333335
20000,1,3,1,44,0,0,0,0,0,0,0,19415.5,976.6666666666666
360000,2,2,2,53,-1,-1,-1,-1,-1,-1,0,11653.333333333334,11330
200000,2,1,2,31,1,-2,-2,-1,-1,-1,0,2413.6666666666665,1743.6666666666667
50000,2,2,2,39,0,0,-2,-2,-2,-2,0,3441.6666666666665,500
150000,2,1,2,37,-2,-2,-2,-2,-2,-2,0,117,0
70000,2,2,1,40,0,0,0,0,0,0,0,45883.166666666664,2128.8333333333335
340000,2,1,2,31,0,0,0,0,0,0,0,229353.5,51861.5
30000,1,1,2,26,1,2,2,0,0,0,0,22934,1033.3333333333333
170000,1,2,1,37,-2,-2,-2,-2,-2,-2,0,325.6666666666667,271.6666666666667
210000,1,2,2,43,1,-2,-1,0,0,0,0,26783.166666666668,8668.833333333334
130000,2,2,1,40,-1,-1,-1,0,-1,-1,0,1097,711
50000,2,3,1,24,0,0,0,0,0,0,0,47374.166666666664,1867.1666666666667
140000,2,1,2,28,1,-2,-2,-2,-1,-1,0,8333.333333333334,8333.333333333334
120000,2,2,1,34,2,2,2,2,2,2,1,66524.16666666667,2675
70000,2,2,2,23,0,0,0,0,0,0,0,34426.666666666664,1319.6666666666667
20000,1,1,2,38,0,0,0,0,0,0,1,16839.333333333332,6061
50000,1,3,2,35,1,2,0,0,0,2,0,50881.166666666664,1753.5
200000,1,2,2,35,0,0,0,0,0,0,0,92866.66666666667,3666.6666666666665
280000,2,2,1,45,0,0,0,0,0,0,0,149374.33333333334,5249
50000,2,2,1,33,0,0,0,0,-1,0,0,25034.333333333332,5861.333333333333
220000,2,1,2,28,0,0,0,0,0,0,0,165465.16666666666,6867
200000,1,1,2,36,-1,-1,0,0,0,0,0,23249.166666666668,14611.166666666666
90000,1,2,2,28,0,0,0,0,0,2,0,46827.5,2350.8333333333335
40000,2,1,2,26,0,0,0,0,-1,-1,1,4567.166666666667,1351.8333333333333
120000,1,1,1,34,-1,2,-1,0,0,0,0,735.6666666666666,300
300000,1,1,2,34,1,-2,-2,-2,-2,-2,1,0,0
450000,1,1,1,45,0,0,0,0,0,0,0,143591.5,6014.5
50000,2,2,2,26,0,0,-2,-2,-2,-2,0,689.3333333333334,0
180000,2,2,1,33,0,0,0,0,0,0,0,51401.333333333336,2835.1666666666665
110000,2,1,2,24,0,0,0,0,0,0,0,66083.33333333333,3083.3333333333335
50000,1,2,1,42,0,0,0,0,0,0,0,29076.5,2272.6666666666665
20000,2,2,2,24,1,2,3,2,-1,0,0,9018.333333333334,3562.3333333333335
70000,2,3,2,23,0,0,2,0,0,0,0,15015.166666666666,853.3333333333334
160000,2,1,2,28,-1,-1,-1,-1,-1,-1,0,23580.333333333332,22112.5
80000,2,2,2,49,-1,-1,-1,-1,-1,0,1,455,390
50000,1,2,2,24,0,0,0,0,0,0,0,16281.666666666666,1700
120000,2,2,1,29,1,2,0,0,0,0,1,122345.33333333333,3918.6666666666665
230000,2,1,1,28,1,2,0,0,0,0,1,179313.33333333334,6588.166666666667
60000,1,1,2,26,-1,-1,0,0,0,0,0,24219,6797.166666666667
50000,2,1,1,37,2,0,0,0,-1,2,0,6630.666666666667,2429
50000,1,2,1,35,0,0,0,0,0,0,0,39671.166666666664,1364.5
400000,2,2,1,34,-1,-1,0,-1,-1,0,0,12418.333333333334,9331
180000,2,1,1,39,1,-2,-2,-2,-2,-2,1,0,0
360000,1,1,1,39,0,0,-2,-2,-2,-2,0,2128,0
20000,1,1,1,50,0,0,-2,-2,-2,-2,1,1527.3333333333333,8550
220000,2,1,2,30,-1,-1,-1,0,0,-1,0,11272.833333333334,8493.166666666666
180000,2,3,1,41,-1,-1,-1,-1,-2,-1,0,3689.1666666666665,3089.1666666666665
160000,2,2,2,32,2,2,2,2,-1,0,0,7139.333333333333,3469.6666666666665
70000,2,1,1,36,2,0,0,0,0,0,0,60564.5,3000
50000,2,2,1,55,-1,-1,-2,-2,-2,-2,0,183.33333333333334,0
30000,2,2,1,31,-1,2,2,3,2,2,1,711,390
260000,2,2,1,45,0,0,0,0,0,0,0,82297.16666666667,6117
70000,1,3,2,25,1,2,0,0,0,0,1,41821.666666666664,2666.6666666666665
50000,1,2,2,27,0,0,0,0,0,0,1,43209,2083.3333333333335
500000,1,2,1,40,-2,-2,-2,-2,-2,-2,0,17908.833333333332,14385.5
30000,2,2,1,43,2,2,2,2,2,0,0,24034.5,768.3333333333334
100000,1,2,2,29,-1,-1,-1,0,-1,-1,0,5014.333333333333,4185.333333333333
200000,2,1,2,29,1,2,0,0,2,2,0,14778.166666666666,1333.3333333333333
220000,2,1,2,35,0,0,0,0,0,0,0,11437.5,4307.833333333333
360000,1,1,1,37,-1,-1,-1,0,0,0,0,10753.833333333334,5776.333333333333
30000,2,2,2,23,1,-1,-1,-2,-2,-1,0,160.33333333333334,160.66666666666666
120000,1,2,2,32,1,2,2,2,2,2,1,64034.333333333336,2500
30000,2,2,1,31,0,0,0,0,0,0,0,19320.333333333332,4834.333333333333
220000,2,3,1,50,-2,-2,-2,-2,-2,-2,0,5155.666666666667,5934.666666666667
50000,2,1,2,27,-1,-1,-2,-1,0,0,0,3965.5,2129.1666666666665
140000,2,2,1,39,0,0,0,0,0,0,0,136327,5768.333333333333
250000,2,1,2,33,-1,-1,-2,-1,0,0,0,99605.83333333333,35403.5
60000,2,2,2,25,0,-1,0,0,0,-1,1,31321.333333333332,12018.5
90000,2,2,2,23,-1,-1,-1,-1,0,0,0,3800.6666666666665,2745.6666666666665
50000,2,2,1,32,1,2,2,2,0,0,0,42399.5,1433.3333333333333
90000,2,2,1,37,-1,-1,-1,-1,-1,-1,0,1261,905.6666666666666
210000,2,2,2,24,0,0,0,0,0,0,0,26327.833333333332,1146.8333333333333
360000,2,1,2,37,0,0,0,0,0,0,0,152439.33333333334,6351.833333333333
450000,2,2,1,41,0,-1,0,-1,-1,-1,0,33036.833333333336,18334.5
200000,1,2,1,37,-1,-1,0,-1,-1,0,0,15185.333333333334,12369.666666666666
210000,2,2,2,30,1,-2,-1,-1,2,0,0,8550,3907.5
140000,1,2,2,43,0,0,0,0,0,0,0,99173.83333333333,4358.5
170000,2,2,1,38,0,0,0,0,0,2,0,128648.66666666667,5133.333333333333
170000,2,1,2,30,0,0,0,0,0,0,0,170236.66666666666,6633
140000,2,2,2,37,0,0,-1,-1,-1,-1,0,48845.5,19900.833333333332
110000,2,1,2,23,0,0,0,0,0,0,0,62433.5,2481.8333333333335
290000,1,1,1,36,2,0,0,0,0,0,0,170882.5,856.5
50000,2,3,2,24,1,2,0,0,0,0,0,40396.833333333336,1268.8333333333333
50000,1,3,1,36,1,3,2,5,4,3,1,22002.666666666668,875
280000,1,2,2,29,-1,-1,-1,-2,-2,-1,0,1681.8333333333333,1626.8333333333333
30000,1,2,1,42,0,0,0,0,0,0,0,20734.833333333332,1026
20000,1,2,1,52,0,-1,-1,-1,-1,-1,0,2152,2096.3333333333335
110000,2,2,1,31,-1,2,2,-1,-1,-1,1,554.6666666666666,346.6666666666667
200000,2,2,1,34,1,-1,-1,-1,-1,-1,0,8184.5,8899
360000,2,1,2,28,-2,-2,-2,-2,-2,-2,0,816.6666666666666,416.6666666666667
50000,1,2,2,23,2,2,0,0,0,0,0,39148.166666666664,1346.3333333333333
70000,2,2,2,28,0,0,0,0,0,0,0,70013.5,2876.6666666666665
20000,2,2,1,43,-1,-1,-1,-1,-1,-1,0,1541,1295.1666666666667
80000,1,1,2,24,0,0,0,0,0,0,0,56391.666666666664,10466.833333333334
100000,2,2,1,41,1,3,2,2,2,2,1,42849.833333333336,783.3333333333334
100000,2,2,1,43,-1,-1,-1,-1,-1,-1,0,1699.6666666666667,1636.3333333333333
130000,2,2,3,25,-1,2,2,-2,-1,-1,1,7996.833333333333,7210.666666666667
60000,2,1,2,27,0,0,0,0,0,0,0,48617.333333333336,4505.333333333333
50000,1,3,1,51,0,0,0,0,0,0,0,42163.833333333336,1870
50000,1,2,2,25,0,0,0,0,0,0,0,40935.5,3332.8333333333335
30000,2,2,1,38,0,0,0,-2,-2,-2,1,6650.833333333333,315.3333333333333
20000,2,3,1,42,2,2,2,0,0,0,1,15446.833333333334,1005.3333333333334
280000,2,2,1,49,2,2,2,0,0,0,0,32391.833333333332,2201.5
140000,1,2,2,62,0,0,0,0,0,0,0,126421.5,5728
100000,2,2,2,25,0,0,0,0,0,0,0,86422.5,2983.3333333333335
80000,2,3,1,48,0,-1,0,0,0,0,0,5434,1492
30000,1,2,3,58,3,2,0,0,0,2,0,25664.666666666668,2372.6666666666665
400000,2,1,2,30,-1,-1,-1,-1,-1,-1,0,10339.166666666666,7429.333333333333
20000,1,2,1,26,3,2,2,3,3,3,1,1050,0
80000,1,2,2,53,3,2,0,0,0,0,1,37090.333333333336,1666.6666666666667
350000,1,3,1,31,0,0,0,0,0,0,0,207260.83333333334,20006.166666666668
10000,2,2,2,22,0,0,0,0,0,0,0,8213.833333333334,1510.3333333333333
200000,2,3,1,49,-1,2,2,2,0,0,1,55507.833333333336,2714.3333333333335
80000,2,2,1,35,1,2,2,2,0,0,1,62397.333333333336,1883.3333333333333
80000,2,1,1,48,-1,-1,-1,-2,-2,-1,1,1672.1666666666667,1472.5
150000,2,1,2,32,0,0,0,0,0,0,0,112871.66666666667,4410.166666666667
130000,1,2,2,22,0,0,0,0,0,0,0,96675.83333333333,20355
150000,1,1,1,40,0,0,0,0,0,-1,1,90341.66666666667,24512.5
150000,1,1,1,27,-1,-1,-1,-1,-2,-2,0,195,130
60000,2,2,2,24,2,2,2,2,2,2,1,29016.666666666668,1166.6666666666667
200000,2,3,0,45,0,0,0,-1,-1,-1,0,21986.333333333332,6590.333333333333
500000,2,1,2,28,0,0,0,0,0,0,0,50607,5188.5
50000,2,2,3,24,0,0,0,0,0,0,0,21055.333333333332,2578.6666666666665
20000,1,2,2,29,0,0,0,0,0,0,1,15744.166666666666,1084.8333333333333
230000,1,3,2,29,1,2,2,2,2,2,0,235538.5,7516.666666666667
100000,2,2,2,27,0,0,0,0,0,2,1,98011.16666666667,3650.6666666666665
380000,1,1,1,49,2,0,0,0,0,0,1,380710,12906.666666666666
140000,2,3,1,28,2,2,2,2,2,2,1,99254.66666666667,3400
230000,1,1,1,39,-1,-1,-1,-1,-1,-1,0,660,660
10000,1,3,2,22,1,-1,0,0,0,0,0,5697.666666666667,1648.5
80000,1,2,2,27,2,2,0,0,0,0,1,61185.166666666664,3252.5
50000,2,2,1,45,0,0,0,2,2,2,0,19248.166666666668,1083.3333333333333
200000,2,1,1,28,-1,-1,-1,-1,-1,-1,0,1393.8333333333333,3510.6666666666665
200000,1,2,1,39,1,-2,-2,-2,-1,2,0,-88.33333333333333,2515
150000,2,1,2,32,0,0,0,0,0,0,0,71942.66666666667,4066.3333333333335
190000,2,1,2,26,1,-1,0,0,0,0,0,2271,1430.5
110000,2,2,2,28,0,0,0,0,0,0,1,39168.166666666664,2166.6666666666665
20000,2,1,2,22,-1,-1,-2,-2,-2,-2,0,3059.3333333333335,0
210000,2,3,1,33,0,0,0,0,0,2,0,34574,1622.3333333333333
190000,1,1,1,55,-1,-1,-1,-1,-1,-1,1,2499.3333333333335,2499.3333333333335
20000,2,2,1,27,0,0,0,-1,0,0,0,39746.666666666664,4172.166666666667
220000,2,1,2,36,-2,-2,-2,-2,-2,-2,0,1494,1859.8333333333333
20000,1,2,1,30,1,2,2,2,2,2,1,17943.333333333332,1328.3333333333333
300000,2,1,1,51,-1,-1,-1,-1,-2,-2,0,227.66666666666666,176.16666666666666
50000,1,3,1,44,0,0,0,0,0,0,1,30512.166666666668,923.5
260000,1,1,1,41,-2,-2,-1,0,0,0,0,30210.333333333332,17064.666666666668
50000,2,2,2,31,0,-1,-1,-2,-1,-1,0,2390.6666666666665,1712.5
30000,1,2,1,36,1,3,2,5,4,3,0,21353.833333333332,1666.6666666666667
20000,2,2,2,21,0,0,0,0,0,0,0,19099.333333333332,2600
70000,2,1,2,24,0,0,0,0,0,0,0,64777.166666666664,2221.3333333333335
340000,1,2,1,34,-1,0,0,0,0,0,1,287330.8333333333,10744.333333333334
240000,1,3,1,55,0,0,0,0,0,0,0,28157,2250
20000,1,3,1,42,2,2,2,-2,-2,-2,1,2855.1666666666665,2.6666666666666665
140000,2,1,1,40,0,0,0,0,0,0,0,62053.833333333336,3231.3333333333335
300000,2,2,1,27,1,-1,-1,-2,-2,-2,0,869.1666666666666,869.1666666666666
260000,2,2,1,38,0,0,0,0,0,0,0,184380.5,6742.833333333333
280000,2,2,1,34,-2,-2,-2,-2,-2,-2,0,8854.166666666666,9269.666666666666
590000,2,3,1,39,0,0,0,0,0,0,0,128452,5230.5
360000,1,2,2,31,0,0,0,0,0,0,1,250811.5,8734
450000,2,3,1,56,1,-1,-1,-1,-1,-1,1,314.3333333333333,518
120000,1,2,1,47,-1,-1,-1,0,0,-1,1,1882.1666666666667,2168.6666666666665
460000,1,1,1,35,0,0,0,0,0,0,0,369094.1666666667,13514.833333333334
210000,1,2,1,31,-1,-1,-1,-1,-1,0,1,380.3333333333333,326
280000,2,3,2,48,0,0,0,0,0,0,0,143525.66666666666,5116.333333333333
20000,1,2,2,38,0,0,0,0,0,0,0,18901.166666666668,2333.3333333333335
180000,1,2,2,37,0,0,0,0,0,0,0,69030.83333333333,4069.6666666666665
50000,2,2,2,27,-1,-1,-1,-1,-1,-1,0,19980.5,12986.5
180000,2,1,2,25,0,-1,2,-1,-1,2,0,5306.166666666667,3980.1666666666665
100000,2,1,1,36,-1,-1,-1,-1,-1,-1,0,1888.6666666666667,1916.5
360000,2,2,1,69,-2,-2,-2,-2,-2,-2,0,0,0
80000,2,2,1,31,0,0,0,0,0,0,0,56120.666666666664,4135
280000,2,2,1,49,0,0,-2,-1,0,-1,0,16053.833333333334,12190
150000,2,1,2,36,1,-1,-1,-1,-1,-2,0,204,204
90000,2,2,2,29,-1,-1,-1,-1,-1,-1,0,7618.5,5049.666666666667
500000,1,2,1,38,0,0,0,-1,0,0,0,50146.833333333336,16594.666666666668
280000,2,2,2,36,0,0,0,0,0,0,0,159932.66666666666,5529
150000,2,2,2,30,-1,-1,-2,-2,-1,-1,0,89.66666666666667,604
360000,1,1,2,35,-1,-1,-1,-1,-2,-1,0,1722.6666666666667,1632.6666666666667
200000,1,1,1,38,-2,-2,-2,-2,-2,-2,0,1807.5,1349.6666666666667
190000,2,3,1,42,0,0,0,0,0,0,0,116574.5,5688.166666666667
500000,2,2,2,28,-1,-1,-1,0,0,-1,0,16122.333333333334,6507
120000,2,2,2,35,1,-2,-1,-1,-1,-1,0,935.8333333333334,1366
30000,2,2,1,34,-1,-1,2,0,0,0,0,1037.8333333333333,536.6666666666666
30000,2,1,2,27,1,2,0,0,2,0,0,28992.333333333332,1166.6666666666667
240000,1,2,1,47,0,0,2,2,0,0,0,116120.66666666667,4601.833333333333
20000,1,2,2,25,2,2,2,2,0,0,0,9914.666666666666,766.6666666666666
330000,1,2,2,28,0,0,0,0,0,0,0,43372.5,2867.1666666666665
50000,1,1,2,27,-1,-1,-1,-1,-1,-1,0,1479.1666666666667,1452
50000,2,3,2,26,0,0,0,0,0,0,0,10382,866.5
150000,2,1,2,30,1,-2,-2,-2,-1,0,1,627.6666666666666,313.8333333333333
80000,1,3,1,55,0,0,0,0,0,0,0,49287.333333333336,2450.6666666666665
20000,1,3,1,39,0,0,0,0,0,0,0,13501.833333333334,685.1666666666666
150000,2,4,1,36,-2,-2,-2,-2,-2,-2,0,2068.8333333333335,879.8333333333334
140000,2,2,1,36,-1,-1,-1,-1,0,-1,1,508.6666666666667,481.1666666666667
100000,2,2,1,52,0,0,0,0,0,0,0,42595.166666666664,2198.6666666666665
460000,2,2,1,50,0,0,0,0,0,0,1,501269.3333333333,20022.666666666668
80000,1,1,2,28,-1,-1,0,0,0,0,0,1982.8333333333333,1179.6666666666667
290000,2,2,2,54,-2,-2,-2,-2,-2,-2,0,438.8333333333333,648.1666666666666
300000,2,1,2,29,1,-2,-2,-2,-2,-2,0,0,0
350000,1,2,2,34,0,0,0,0,0,0,0,41417.166666666664,10916.666666666666
290000,2,2,1,32,0,0,0,0,0,0,0,132063.5,4775.166666666667
260000,2,1,1,42,0,0,-1,-1,0,-1,0,11029.5,8370.666666666666
100000,2,1,1,25,0,0,-1,0,0,0,0,39146.5,18250
300000,2,1,2,27,0,0,0,0,0,0,0,130377.5,4369.833333333333
210000,1,1,1,41,-2,-2,-2,-2,-2,-2,0,693.5,300
360000,2,1,1,31,-2,-2,-2,-2,-2,-2,0,8715.833333333334,14491.666666666666
240000,2,2,2,29,0,0,0,0,0,-2,0,64899.833333333336,26393.333333333332
70000,2,3,2,52,0,0,0,0,0,0,0,67040.5,1823.1666666666667
50000,2,2,2,46,0,0,0,0,0,0,1,22457.833333333332,1143.1666666666667
310000,2,1,1,39,-1,-1,-1,-1,0,0,0,4423.5,3252.6666666666665
240000,1,2,2,39,0,0,0,0,0,0,0,157201.83333333334,6880.833333333333
360000,2,2,1,45,0,-1,-1,-1,-1,-1,0,6968.333333333333,7677.333333333333
360000,1,2,2,37,1,-2,-1,-1,-1,-1,0,-235,916.6666666666666
30000,2,1,2,27,0,0,0,0,0,0,1,25706,1745.1666666666667
40000,2,2,2,23,-1,2,-1,-1,0,0,1,12860.666666666666,4914.5
60000,2,3,1,34,0,0,0,2,0,0,1,12072.5,1115
50000,1,3,1,46,1,2,2,2,-2,-2,1,26048.5,400
90000,1,2,2,35,-1,-1,3,2,-1,-1,1,1060.5,1123
200000,1,1,1,34,-2,-2,-2,-2,-2,-2,0,1992.8333333333333,2112.8333333333335
60000,2,3,2,40,0,0,0,0,0,0,0,32886.5,1295
500000,1,3,1,43,0,0,0,0,0,0,0,43604.5,3846.5
90000,2,2,1,35,1,2,2,2,2,2,0,27123.333333333332,2083.3333333333335
30000,2,1,2,26,0,0,0,0,0,-1,0,4532.166666666667,2595.8333333333335
180000,1,1,2,30,0,0,0,0,0,0,0,107740.33333333333,6500
90000,2,3,1,35,0,0,0,0,0,0,0,34477.5,1458.6666666666667
70000,2,2,2,24,0,0,2,2,2,2,0,46331.333333333336,2568
240000,2,2,1,42,-1,-1,-1,-1,-1,-1,0,4690.333333333333,4465.166666666667
50000,2,1,2,32,0,0,0,0,0,0,0,10301.833333333334,4109
120000,1,2,2,37,-1,2,0,0,0,2,1,17878,1166.6666666666667
310000,2,1,2,39,0,0,0,0,0,0,0,258034.16666666666,10921.166666666666
50000,1,2,2,46,0,-1,0,0,0,0,0,27423.333333333332,7126.666666666667
30000,1,1,2,38,1,2,0,0,0,2,0,25261.666666666668,1730.8333333333333
50000,2,2,2,24,0,0,0,2,0,0,0,36158.5,1245
360000,2,2,3,42,0,0,0,0,0,0,0,291970.8333333333,10833.666666666666
50000,2,3,1,47,0,0,0,0,2,0,0,26785.333333333332,1096.1666666666667
360000,2,1,1,56,0,-1,-1,-2,-2,-1,0,12354.666666666666,2346.6666666666665
20000,2,1,2,22,2,0,0,0,0,2,1,16154,1251.8333333333333
170000,2,1,2,28,0,0,-2,-2,-2,-1,0,408.3333333333333,50
20000,1,2,2,30,3,2,3,3,5,4,0,18864,1500
50000,1,2,2,38,0,0,0,0,0,0,1,38947.166666666664,1324.8333333333333
220000,2,2,1,40,1,-2,-2,-2,-2,-2,0,7781.333333333333,8093.5
320000,2,2,2,33,-1,-1,-1,-1,-1,-1,0,6121.833333333333,3584.3333333333335
380000,1,3,1,39,0,0,0,0,0,0,0,57436,13376.833333333334
360000,1,1,2,29,1,-1,-1,-1,-1,-1,0,58226,69176.83333333333
50000,2,3,2,40,0,0,0,0,0,0,0,7488.333333333333,744.8333333333334
390000,1,1,1,41,0,0,0,0,0,0,0,216987.5,7851
450000,2,1,1,37,0,0,-1,-1,-1,-1,0,8771,7367.5
180000,2,2,1,34,-1,-1,-2,-2,-1,-1,1,1433.3333333333333,100
70000,2,2,1,32,0,0,2,2,2,2,1,19196.833333333332,1418.1666666666667
230000,2,1,1,36,-1,-1,2,-1,-1,-1,1,4495.833333333333,4779.5
120000,2,1,2,32,0,0,0,0,0,0,0,78949,3790
270000,2,2,2,29,0,0,0,0,0,0,0,22572.666666666668,1743.5
90000,2,2,1,41,1,1,-2,-2,-2,-2,1,2802.6666666666665,0
150000,2,1,2,32,-1,-1,-1,-1,-1,-1,0,1996.8333333333333,1969.3333333333333
240000,2,2,1,56,2,0,0,0,0,0,0,162449,17330
470000,2,2,2,30,0,0,0,0,0,0,0,122871.16666666667,3981.6666666666665
50000,1,2,1,32,0,0,0,0,0,0,1,50813.666666666664,2167.1666666666665
20000,1,2,2,33,0,0,0,0,0,0,0,19065,1068.1666666666667
150000,1,3,1,44,0,0,0,0,0,0,0,96048.33333333333,2898.6666666666665
150000,1,3,2,39,0,0,0,0,0,0,0,22360.666666666668,1483.3333333333333
230000,2,2,2,25,0,0,-1,0,-1,-1,0,10731.166666666666,8906
20000,1,3,2,32,0,0,0,0,0,2,0,4911.833333333333,868
50000,1,1,2,30,0,0,0,2,2,2,1,57091.833333333336,2450
500000,1,1,1,41,0,0,2,2,-1,2,0,21479.333333333332,818
130000,2,2,1,33,-1,-1,-1,-1,-1,-1,0,1331,1480.3333333333333
260000,2,5,1,41,-1,-1,-1,-1,-1,-1,0,3564.6666666666665,3643.1666666666665
360000,1,1,2,33,1,2,0,0,-1,-1,0,41989.5,8321.166666666666
270000,2,1,2,36,0,0,0,0,0,0,0,18483.666666666668,1288.3333333333333
210000,2,1,2,31,0,0,0,0,0,0,0,15053,4002.6666666666665
310000,2,1,2,28,0,0,0,0,0,0,0,157254.33333333334,22876.5
80000,1,1,2,33,-2,-1,2,0,0,0,0,89793.83333333333,2783.3333333333335
320000,2,2,1,35,-1,-1,-1,-1,0,0,1,11183.166666666666,8249.166666666666
340000,2,1,1,46,0,0,0,0,0,0,0,85705.5,3529.1666666666665
100000,2,1,2,24,1,-2,-2,-2,-2,-2,0,-78,0
100000,2,2,2,23,0,0,-1,-1,-1,-1,0,27541.666666666668,7151.333333333333
500000,2,3,1,45,-2,-2,-2,-2,-2,-2,0,421.8333333333333,413
170000,2,2,1,45,1,2,2,0,0,0,1,116675,4795
230000,2,2,1,46,0,0,0,-1,-1,-1,0,2681.6666666666665,935.5
100000,2,2,1,42,1,-2,-2,-1,-1,-1,0,556.3333333333334,732
80000,2,3,1,37,1,2,2,0,0,0,1,98685,2935.3333333333335
200000,2,2,1,32,0,0,0,0,0,0,0,51682.166666666664,2749.5
360000,1,1,2,38,-2,-2,-2,-2,-2,-2,1,0,0
230000,2,3,1,31,0,0,0,0,0,0,0,176858.83333333334,5452
170000,1,1,2,27,0,0,0,0,0,0,0,132437.66666666666,6277.166666666667
240000,1,2,2,27,0,0,0,0,0,0,0,83922,5500
190000,1,3,2,54,0,0,0,0,0,0,0,53504.166666666664,10307
20000,2,2,1,46,2,0,0,2,2,2,1,18756.833333333332,953.3333333333334
300000,2,2,2,33,0,0,0,0,0,0,0,233591.66666666666,5658.666666666667
140000,2,1,2,35,-1,2,-1,0,-1,-1,0,1732,1063.3333333333333
10000,1,3,2,25,0,0,0,0,0,-1,0,9117.666666666666,5816.666666666667
300000,2,1,2,29,-2,-2,-1,0,0,0,0,90000.66666666667,25833.333333333332
500000,1,3,1,39,0,-1,-1,-1,-1,-1,1,10011,7826.666666666667
150000,1,1,1,33,0,0,0,0,0,0,0,136638,5338.333333333333
30000,2,3,2,29,2,2,2,2,2,0,1,17432.666666666668,1083.3333333333333
120000,2,2,2,28,-1,-1,-1,-1,-1,-1,0,4083.5,3516.1666666666665
220000,2,1,2,24,0,0,0,0,0,0,0,54834.666666666664,2171.8333333333335
110000,2,1,1,37,0,0,2,2,0,0,0,109293.16666666667,4768
400000,2,1,2,36,-1,-1,0,-1,-1,-1,0,16533.833333333332,8404.833333333334
20000,2,1,3,22,2,0,0,0,0,0,1,13295,1333.3333333333333
200000,2,2,2,28,1,2,2,2,2,2,1,178235.83333333334,6166.666666666667
260000,1,3,1,43,0,0,0,0,0,0,0,151707.66666666666,5466.666666666667
100000,2,2,1,32,0,0,0,0,0,0,0,69406.33333333333,2758.3333333333335
240000,2,1,2,29,0,0,0,0,0,0,0,170174.16666666666,6387.333333333333
220000,1,3,1,48,1,-2,-2,-2,-2,-2,0,0,0
50000,1,1,2,25,2,0,0,0,0,0,0,43317.666666666664,1541
200000,2,1,2,35,0,0,0,0,0,0,0,73371.66666666667,4002
10000,1,2,2,26,1,4,3,2,0,0,0,9114.666666666666,232.83333333333334
500000,2,2,1,43,0,0,-2,-1,0,0,0,66820.66666666667,21082.166666666668
140000,1,2,2,32,0,0,0,0,0,0,0,24008.333333333332,2778.8333333333335
110000,1,2,1,38,2,2,2,2,0,0,1,86421.66666666667,2662.3333333333335
160000,2,2,2,34,-1,-1,-1,-1,-1,-1,0,12924.5,12805.333333333334
160000,2,2,2,25,0,0,0,0,-1,-1,0,97860.16666666667,18360.666666666668
90000,2,1,1,41,2,2,2,2,2,2,1,82421.5,3233.3333333333335
80000,1,2,1,36,-1,-1,0,0,0,0,0,24504.166666666668,12681.833333333334
10000,1,2,2,28,0,0,2,0,0,0,0,7257.5,747.5
160000,1,1,2,31,0,0,0,0,0,0,0,108008.83333333333,8000
350000,1,2,2,42,0,0,0,0,0,0,1,245448.5,8705.333333333334
200000,2,1,2,31,-1,2,2,-2,-2,-2,0,150,0
120000,2,1,2,29,0,0,0,0,0,0,0,74127.16666666667,18730.5
30000,2,3,2,33,1,2,2,0,0,2,1,25955.166666666668,1254.5
160000,2,1,2,29,-1,0,-1,0,0,0,0,8474,3836.5
220000,1,1,1,33,-2,-1,-1,-2,-2,-2,0,416.6666666666667,416.6666666666667
140000,1,1,1,45,2,2,2,2,2,2,1,68367.16666666667,3083.3333333333335
50000,2,3,1,69,0,0,0,0,0,0,0,16067.833333333334,1600.8333333333333
70000,1,1,2,28,-1,-1,-1,-1,-1,-1,0,5092.833333333333,5010.333333333333
60000,2,1,2,25,-1,-1,-1,-1,-2,-1,0,2185.3333333333335,1934.1666666666667
500000,2,2,2,29,0,0,0,0,0,0,1,353551.1666666667,11738.833333333334
170000,1,2,1,48,0,0,0,0,0,0,0,130024.66666666667,4899.333333333333
80000,2,2,2,22,0,0,0,0,0,0,0,63300.166666666664,7050
120000,1,3,1,46,0,-1,0,0,0,0,0,95090,22472.5
380000,2,2,1,48,0,0,0,0,0,0,0,59899.833333333336,7726.5
110000,2,1,2,28,0,0,0,0,0,0,0,57713.333333333336,9954
100000,1,2,2,25,2,0,0,-2,-2,-1,1,24682,666.6666666666666
